id_player,FullName,status,Club,position,opponent_team,gameweek_points,minutes,gameweek_goals, gameweek_assists, gameweek_clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,gameweek_yellow_cards,gameweek_red_cards,gameweek_saves,bonus,value,total_points,total_assists,total_clean_sheets,total_yellow_cards,total_red_cards,total_saves,total_goals
4,Mohamed Elneny,i,Arsenal,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,0,0,0,0,0,0,
4,Mohamed Elneny,i,Arsenal,MID,14,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,0,0,0,0,0,0,
4,Mohamed Elneny,i,Arsenal,MID,8,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,0,0,0,0,
4,Mohamed Elneny,i,Arsenal,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,0,0,0,0,
4,Mohamed Elneny,i,Arsenal,MID,13,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,0,0,0,0,
4,Mohamed Elneny,i,Arsenal,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,0,0,0,0,
4,Mohamed Elneny,i,Arsenal,MID,10,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,0,0,0,0,
4,Mohamed Elneny,i,Arsenal,MID,8,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,0,0,0,0,
4,Mohamed Elneny,i,Arsenal,MID,3,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,0,0,0,0,
4,Mohamed Elneny,i,Arsenal,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,0,0,0,0,
4,Mohamed Elneny,i,Arsenal,MID,7,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,0,0,0,0,
4,Mohamed Elneny,i,Arsenal,MID,11,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,0,0,0,0,
4,Mohamed Elneny,i,Arsenal,MID,12,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,0,0,0,0,
4,Mohamed Elneny,i,Arsenal,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,0,0,0,0,
4,Mohamed Elneny,i,Arsenal,MID,17,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,0,0,0,0,
70,Philip Billing,a,Bournemouth,MID,2,2,90,0,0,1,0,0,0,0,1,0,0,0,55,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,13,1,26,0,0,0,1,0,0,0,0,0,0,0,55,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,1,2,64,0,0,0,3,0,0,0,0,0,0,0,54,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,12,1,45,0,0,0,4,0,0,0,0,0,0,0,54,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,20,3,76,0,0,1,0,0,0,0,0,0,0,0,53,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,16,7,89,1,0,0,2,0,0,0,0,0,0,0,53,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,15,9,90,1,0,0,1,0,0,0,0,0,0,2,53,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,4,3,90,0,0,1,0,0,0,0,0,0,0,0,53,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,10,10,76,1,0,0,1,0,0,0,0,0,0,3,53,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,9,5,79,0,1,0,2,0,0,0,0,0,0,0,53,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,17,2,82,0,0,0,1,0,0,0,0,0,0,0,53,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,19,2,90,0,0,0,2,0,0,0,0,0,0,0,53,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,18,2,62,0,0,0,1,0,0,0,0,0,0,0,53,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,11,7,87,1,0,0,4,0,0,0,0,0,0,0,53,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,8,3,87,0,0,1,0,0,0,0,0,0,0,0,53,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,6,2,65,0,0,0,2,0,0,0,0,0,0,0,53,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,7,1,37,0,0,0,2,0,0,0,0,0,0,0,53,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,14,1,75,0,0,0,2,0,0,0,1,0,0,0,53,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,4,2,90,0,0,0,2,0,0,0,0,0,0,0,52,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,52,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,5,3,65,0,0,1,0,0,0,0,0,0,0,0,51,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,15,2,90,0,0,0,1,0,0,0,0,0,0,0,51,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,20,2,90,0,0,1,0,0,0,0,1,0,0,0,51,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,13,1,58,0,0,0,4,0,0,0,0,0,0,0,51,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,1,10,90,1,0,0,3,0,0,0,0,0,0,3,51,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,12,10,69,1,0,1,0,0,0,0,1,0,0,3,51,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,2,1,90,0,0,0,3,0,0,0,1,0,0,0,51,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,9,2,90,0,0,0,1,0,0,0,0,0,0,0,52,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,5,2,84,0,0,0,1,0,0,0,0,0,0,0,52,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,10,11,90,1,0,1,0,0,0,0,0,0,0,3,52,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,18,2,78,0,0,0,1,0,0,0,0,0,0,0,52,113,1,8,5,0,0,7,
70,Philip Billing,a,Bournemouth,MID,19,2,90,0,0,0,4,0,0,0,0,0,0,0,52,113,1,8,5,0,0,7,
6,Thomas Partey,a,Arsenal,MID,7,3,90,0,0,1,0,0,0,0,0,0,0,0,50,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,10,2,90,0,0,0,2,0,0,0,0,0,0,0,50,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,3,3,90,0,0,1,0,0,0,0,0,0,0,0,50,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,50,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,49,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,14,0,0,0,0,0,0,0,0,0,0,0,0,0,49,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,4,3,77,0,0,1,0,0,0,0,0,0,0,0,48,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,18,10,72,1,0,0,1,0,0,0,0,0,0,3,48,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,12,2,90,0,0,0,2,0,0,0,0,0,0,0,48,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,11,3,90,0,0,1,0,0,0,0,0,0,0,0,48,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,17,2,90,0,0,0,1,0,0,0,0,0,0,0,48,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,16,9,90,1,0,1,0,0,0,0,0,0,0,1,48,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,6,3,90,0,0,1,0,0,0,0,0,0,0,0,48,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,20,2,90,0,0,1,0,0,0,0,1,0,0,0,48,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,19,2,90,0,0,0,1,0,0,0,0,0,0,0,48,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,5,1,73,0,0,0,1,0,0,0,1,0,0,0,48,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,15,3,90,0,0,1,0,0,0,0,0,0,0,0,48,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,18,3,90,0,0,1,0,0,0,0,0,0,0,0,48,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,14,2,90,0,0,0,2,0,0,0,0,0,0,0,48,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,8,1,58,0,0,0,0,0,0,0,0,0,0,0,47,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,4,3,90,0,0,0,1,0,0,0,0,0,0,1,47,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,13,0,0,0,0,0,0,0,0,0,0,0,0,0,47,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,10,1,6,0,0,0,0,0,0,0,0,0,0,0,47,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,8,1,45,0,0,0,0,0,0,0,0,0,0,0,47,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,3,8,90,1,0,0,2,0,0,0,0,0,0,1,47,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,9,3,90,0,0,1,0,0,0,0,0,0,0,0,47,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,7,2,90,0,0,0,1,0,0,0,0,0,0,0,47,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,11,1,59,0,0,0,0,0,0,0,0,0,0,0,47,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,12,2,90,0,0,0,2,0,0,0,0,0,0,0,47,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,19,1,66,0,0,0,2,0,0,0,1,0,0,0,47,78,0,10,3,0,0,3,
6,Thomas Partey,a,Arsenal,MID,17,2,90,0,0,0,3,0,0,0,0,0,0,0,47,78,0,10,3,0,0,3,
7,Martin Ødegaard,a,Arsenal,MID,7,3,90,0,0,1,0,0,0,0,0,0,0,0,65,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,10,2,90,0,0,0,2,0,0,0,0,0,0,0,65,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,3,16,73,2,0,1,0,0,0,0,0,0,0,3,64,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,9,10,90,1,0,0,1,0,0,0,0,0,0,3,65,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,2,1,80,0,0,0,1,0,0,0,1,0,0,0,66,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,14,2,73,0,0,0,2,0,0,0,0,0,0,0,66,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,65,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,18,2,79,0,0,0,1,0,0,0,0,0,0,0,65,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,12,4,81,0,1,0,2,0,0,0,1,0,0,0,64,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,11,6,72,0,1,1,0,0,0,0,0,0,0,0,64,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,17,2,82,0,0,0,1,0,0,0,0,0,0,0,64,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,16,10,90,1,0,1,0,0,0,0,0,0,0,2,64,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,6,3,86,0,0,1,0,0,0,0,0,0,0,0,64,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,20,16,90,2,0,1,0,0,0,0,0,0,0,3,64,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,19,11,90,0,2,0,1,0,0,0,0,0,0,3,64,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,5,13,86,1,1,0,2,0,0,0,0,0,0,3,65,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,15,2,90,0,0,1,0,0,0,0,1,0,0,0,66,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,18,9,90,1,0,1,0,0,0,0,0,0,0,1,67,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,14,5,90,0,1,0,2,0,0,0,0,0,0,0,68,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,8,2,76,0,0,0,1,0,0,0,0,0,0,0,69,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,4,2,90,0,0,0,1,0,0,0,0,0,0,0,70,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,13,2,90,0,0,0,3,0,0,0,0,0,0,0,70,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,2,8,90,0,1,0,2,0,0,0,0,0,0,3,70,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,10,3,83,0,0,1,0,0,0,0,0,0,0,0,70,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,8,8,90,1,0,1,0,0,0,0,0,0,0,0,70,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,3,2,90,0,0,0,2,0,0,0,0,0,0,0,70,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,9,7,90,1,0,1,0,0,0,0,1,0,0,0,69,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,7,2,90,0,0,0,1,0,0,0,0,0,0,0,69,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,11,6,84,0,1,0,1,0,0,0,0,0,0,1,68,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,12,2,79,0,0,0,1,0,0,0,0,0,0,0,67,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,19,10,89,1,0,0,2,0,0,0,0,0,0,3,67,178,8,11,4,0,0,12,
7,Martin Ødegaard,a,Arsenal,MID,17,7,90,1,0,0,3,0,0,0,0,0,0,0,67,178,8,11,4,0,0,12,
9,Nicolas Pépé,u,Arsenal,MID,7,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,10,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,3,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,14,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,12,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,11,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,17,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,6,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,20,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,5,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,15,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,14,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,8,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,13,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,10,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,8,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,3,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,7,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,11,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,12,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
9,Nicolas Pépé,u,Arsenal,MID,17,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,
13,Bukayo Saka,a,Arsenal,MID,7,6,90,0,1,1,0,0,0,0,0,0,0,0,80,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,10,2,83,0,0,0,2,0,0,0,0,0,0,0,80,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,3,3,87,0,0,1,0,0,0,0,0,0,0,0,80,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,9,5,90,0,1,0,1,0,0,0,0,0,0,0,79,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,2,5,87,0,1,0,1,0,0,0,0,0,0,0,79,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,14,7,90,1,0,0,3,0,0,0,1,0,0,1,78,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,4,9,90,0,2,1,0,0,0,0,0,0,0,0,78,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,18,2,90,0,0,0,1,0,0,0,0,0,0,0,78,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,12,15,90,2,0,0,2,0,0,0,0,0,0,3,78,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,11,9,81,1,0,1,0,0,0,0,0,0,0,1,78,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,17,1,90,0,0,0,1,0,0,0,1,0,0,0,79,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,16,4,26,0,1,0,0,0,0,0,0,0,0,0,80,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,6,5,90,0,1,1,0,0,0,0,1,0,0,0,80,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,20,3,90,0,0,1,0,0,0,0,0,0,0,0,80,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,19,9,90,1,0,0,1,0,0,0,0,0,0,2,80,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,5,6,90,1,0,0,2,0,0,0,1,0,0,0,80,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,15,3,90,0,0,1,0,0,0,0,0,0,0,0,81,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,18,6,90,0,1,1,0,0,0,0,0,0,0,0,81,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,14,9,90,1,0,0,2,0,0,0,0,0,0,2,81,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,8,2,90,0,0,0,1,0,0,0,0,0,0,0,82,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,4,6,90,0,1,0,1,0,0,0,0,0,0,1,83,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,13,9,90,1,0,0,3,0,0,0,0,0,0,2,83,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,2,6,90,1,0,0,2,0,0,0,1,0,0,0,84,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,10,3,90,0,0,1,0,0,0,0,0,0,0,0,84,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,8,12,81,1,1,1,0,0,0,0,0,0,0,1,84,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,3,2,90,0,0,0,2,0,0,0,0,0,0,0,85,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,9,3,71,0,0,1,0,0,0,0,0,0,0,0,85,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,7,18,90,2,1,0,1,0,0,0,0,0,0,3,85,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,11,1,30,0,0,0,1,0,0,0,0,0,0,0,86,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,12,1,90,0,0,0,2,0,0,0,1,0,0,0,86,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,19,0,90,0,0,0,2,0,0,1,0,0,0,0,86,185,12,11,6,0,0,13,
13,Bukayo Saka,a,Arsenal,MID,17,13,90,1,1,0,3,0,0,0,0,0,0,3,85,185,12,11,6,0,0,13,
86,Vitaly Janelt,a,Brentford,MID,10,2,90,0,0,0,2,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,14,1,28,0,0,0,0,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,9,1,30,0,0,0,1,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,8,6,21,1,0,0,0,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,7,8,90,0,1,0,1,0,0,0,0,0,0,3,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,11,2,66,0,0,0,1,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,1,2,62,0,0,0,3,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,3,3,90,0,0,1,0,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,15,1,45,0,0,0,3,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,5,3,90,0,0,1,0,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,6,3,90,0,0,1,0,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,2,2,90,0,0,0,4,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,20,2,90,0,0,0,1,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,16,0,45,0,0,0,1,0,0,0,1,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,13,2,61,0,0,0,1,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,18,8,90,1,0,0,2,0,0,0,0,0,0,1,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,19,1,31,0,0,0,0,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,12,2,86,0,0,0,1,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,3,3,90,0,0,1,0,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,11,1,30,0,0,0,0,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,17,1,29,0,0,0,0,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,1,2,70,0,0,0,1,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,7,7,14,1,0,0,0,0,0,0,0,0,0,1,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,9,1,14,0,0,0,1,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,8,2,90,0,0,0,1,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,17,1,45,0,0,0,0,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,10,0,0,0,0,0,0,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,5,0,0,0,0,0,0,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,14,0,0,0,0,0,0,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,15,1,9,0,0,0,0,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
86,Vitaly Janelt,a,Brentford,MID,20,1,29,0,0,0,1,0,0,0,0,0,0,0,55,71,1,5,2,0,0,3,
